area_type,availability,location,size,society,total_sqft,bath,balcony,price,bhk,total_sqft_numeric,price_per_sqft,sqft_per_bhk,availability_status,possession_year,location_reduced,has_society,is_cramped,is_luxury_price,price_segment,location_tier,area_type_rank,bath_per_bhk,is_luxury_bath,log_price,log_total_sqft,availability_month,society_size_proxy,society_type
Super built-up  Area,Ready To Move,CV Raman Nagar,2 BHK,Independent,907,2.0,2.0,38.0,2.0,907.0,4189.636163175303,453.5,Ready,0,CV Raman Nagar,0,0,0,Budget,Tier 2,1,1.0,0,3.6635616461296463,6.811244378601294,Unknown,5469,Large
Built-up  Area,Ready To Move,HRBR Layout,2 BHK,Vaaveeh,1300,2.0,3.0,90.0,2.0,1300.0,6923.076923076923,650.0,Ready,0,HRBR Layout,1,0,0,Mid-Range,Tier 1,0,1.0,0,4.51085950651685,7.170888478512505,Unknown,2,Small
Super built-up  Area,Ready To Move,Hennur Road,3 BHK,SaireSa,1891,3.0,1.0,110.0,3.0,1891.0,5817.028027498678,630.3333333333334,Ready,0,Hennur Road,1,0,0,Premium,Tier 2,1,1.0,0,4.709530201312334,7.545389749611823,Unknown,17,Medium
Super built-up  Area,Ready To Move,Hennur Road,3 BHK,Soncy R,1735,3.0,3.0,78.0,3.0,1735.0,4495.677233429395,578.3333333333334,Ready,0,Hennur Road,1,0,0,Mid-Range,Tier 2,1,1.0,0,4.3694478524670215,7.459338895220296,Unknown,2,Small
Super built-up  Area,Ready To Move,Bisuvanahalli,3 BHK,Prityel,1075,2.0,1.0,33.0,3.0,1075.0,3069.767441860465,358.3333333333333,Ready,0,Bisuvanahalli,1,0,0,Budget,Tier 3,1,0.6666666666666666,0,3.5263605246161616,6.98100574072173,Unknown,50,Medium
Built-up  Area,Ready To Move,Kumaraswami Layout,7 BHK,Independent,2040,4.0,3.0,123.0,7.0,2040.0,6029.411764705882,291.42857142857144,Ready,0,Kumaraswami Layout,0,1,0,Premium,Tier 2,0,0.5714285714285714,0,4.820281565605037,7.621195162809845,Unknown,5469,Large
Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,Aklia R,1590,3.0,2.0,57.0,3.0,1590.0,3584.9056603773583,530.0,Ready,0,Uttarahalli,1,0,0,Mid-Range,Tier 2,1,1.0,0,4.060443010546419,7.372118028337787,Unknown,26,Medium
Plot  Area,Ready To Move,Jayanti Nagar,5 Bedroom,Independent,1600,5.0,2.0,140.0,5.0,1600.0,8750.0,320.0,Ready,0,other,0,0,1,Premium,Tier 2,3,1.0,0,4.948759890378168,7.3783837129967145,Unknown,5469,Large
Built-up  Area,Ready To Move,Doddakammanahalli,2 BHK,Independent,1160,2.0,3.0,55.0,2.0,1160.0,4741.379310344828,580.0,Ready,0,other,0,0,0,Mid-Range,Tier 3,0,1.0,0,4.02535169073515,7.057036981697891,Unknown,5469,Large
Super built-up  Area,Ready To Move,Tasker Town,2 BHK,Independent,930,1.0,1.0,55.0,2.0,930.0,5913.978494623656,465.0,Ready,0,other,0,0,0,Mid-Range,Tier 2,1,0.5,0,4.02535169073515,6.836259277277067,Unknown,5469,Large
Built-up  Area,Ready To Move,Devanahalli,2 BHK,Brrds O,1010,2.0,1.0,58.0,2.0,1010.0,5742.574257425743,505.0,Ready,0,Devanahalli,1,0,0,Mid-Range,Tier 2,0,1.0,0,4.07753744390572,6.918695219020472,Unknown,4,Small
Super built-up  Area,Ready To Move,Electronic City,2 BHK,Briumri,1221,2.0,2.0,68.0,2.0,1221.0,5569.205569205569,610.5,Ready,0,Electronic City,1,0,0,Mid-Range,Tier 3,1,1.0,0,4.23410650459726,7.108244139731541,Unknown,3,Small
Plot  Area,Ready To Move,Banashankari,4 Bedroom,Independent,2400,4.0,3.0,470.0,4.0,2400.0,19583.333333333332,600.0,Ready,0,Banashankari,0,0,1,Ultra-Luxury,Tier 2,3,1.0,0,6.154858094016418,7.783640596221253,Unknown,5469,Large
Super built-up  Area,22-Jun,Hoodi,2 BHK,GoAirej,1108,2.0,1.0,87.48,2.0,1108.0,7895.306859205776,554.0,Future,2022,Hoodi,1,0,1,Mid-Range,Tier 2,1,1.0,0,4.482776537774025,7.011213987350367,Jun,26,Medium
Plot  Area,Ready To Move,Vidyaranyapura,4 Bedroom,Independent,1000,4.0,2.0,120.0,4.0,1000.0,12000.0,250.0,Ready,0,Vidyaranyapura,0,1,1,Premium,Tier 2,3,1.0,0,4.795790545596741,6.90875477931522,Unknown,5469,Large
Super built-up  Area,18-Apr,Sarjapur  Road,2 BHK,PualeSk,1370,2.0,1.0,70.0,2.0,1370.0,5109.489051094891,685.0,Future,2018,Sarjapur  Road,1,0,0,Mid-Range,Tier 1,1,1.0,0,4.2626798770413155,7.223295679562314,Apr,23,Medium
Super built-up  Area,Ready To Move,Banashankari Stage V,2 BHK,Independent,920,2.0,1.0,41.5,2.0,920.0,4510.869565217391,460.0,Ready,0,Banashankari Stage V,0,0,0,Budget,Tier 2,1,1.0,0,3.7495040759303713,6.825460036255307,Unknown,5469,Large
Super built-up  Area,18-May,Bhoganhalli,2 BHK,Rosha I,1277,2.0,1.0,79.89,2.0,1277.0,6256.068911511355,638.5,Future,2018,Bhoganhalli,1,0,0,Mid-Range,Tier 2,1,1.0,0,4.393090207029862,7.15305163493748,May,35,Medium
Super built-up  Area,18-May,Horamavu Agara,2 BHK,Independent,1213,2.0,2.0,38.1,2.0,1213.0,3140.9727947238252,606.5,Future,2018,Horamavu Agara,0,0,0,Budget,Tier 3,1,1.0,0,3.66612246699132,7.101675971619444,May,5469,Large
Super built-up  Area,Ready To Move,Singasandra,3 BHK,Independent,1653,3.0,2.0,85.0,3.0,1653.0,5142.165759225651,551.0,Ready,0,Singasandra,0,0,0,Mid-Range,Tier 2,1,1.0,0,4.454347296253507,7.4109518755836366,Unknown,5469,Large
Plot  Area,Ready To Move,Sarjapur,4 Bedroom,Peora P,2400,3.0,3.0,140.0,4.0,2400.0,5833.333333333333,600.0,Ready,0,Sarjapur,1,0,0,Premium,Tier 3,3,0.75,0,4.948759890378168,7.783640596221253,Unknown,1,Small
Super built-up  Area,Ready To Move,1st Block Koramangala,4 BHK,Independent,3000,5.0,3.0,500.0,4.0,3000.0,16666.666666666668,750.0,Ready,0,other,0,0,1,Ultra-Luxury,Tier 1,1,1.25,1,6.2166061010848646,8.006700845440367,Unknown,5469,Large
Plot  Area,Ready To Move,Kothanur,4 Bedroom,Independent,1600,4.0,3.0,250.0,4.0,1600.0,15625.0,400.0,Ready,0,Kothanur,0,0,1,Ultra-Luxury,Tier 2,3,1.0,0,5.5254529391317835,7.3783837129967145,Unknown,5469,Large
Super built-up  Area,Ready To Move,Electronics City Phase 1,3 BHK,Saent A,1321,2.0,0.0,40.0,3.0,1321.0,3028.009084027252,440.3333333333333,Ready,0,Electronics City Phase 1,1,0,0,Budget,Tier 3,1,0.6666666666666666,0,3.713572066704308,7.186901020411631,Unknown,2,Small
Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,JRrnauv,1570,3.0,2.0,68.0,3.0,1570.0,4331.210191082802,523.3333333333334,Ready,0,Kanakpura Road,1,0,0,Mid-Range,Tier 2,1,1.0,0,4.23410650459726,7.359467638255621,Unknown,30,Medium
Built-up  Area,Ready To Move,Hessarghatta,8 Bedroom,Independent,1150,8.0,0.0,70.0,8.0,1150.0,6086.95652173913,143.75,Ready,0,other,0,1,0,Mid-Range,Tier 2,0,1.0,0,4.2626798770413155,7.048386408721883,Unknown,5469,Large
Super built-up  Area,Ready To Move,Nallurhalli,2 BHK,TrryaAi,1053,2.0,3.0,44.0,2.0,1053.0,4178.537511870845,526.5,Ready,0,other,1,0,0,Budget,Tier 2,1,1.0,0,3.8066624897703196,6.960347729101308,Unknown,2,Small
Super built-up  Area,Ready To Move,Hoysalanagar,3 BHK,PNncysi,1325,2.0,3.0,56.0,3.0,1325.0,4226.415094339623,441.6666666666667,Ready,0,other,1,0,0,Mid-Range,Tier 3,1,0.6666666666666666,0,4.04305126783455,7.189922170745808,Unknown,3,Small
Super built-up  Area,18-Nov,manyata,2 BHK,Independent,1169,2.0,1.0,50.11,2.0,1169.0,4286.569717707443,584.5,Future,2018,other,0,0,0,Mid-Range,Tier 3,1,1.0,0,3.933980172780188,7.064759027791802,Nov,5469,Large
Super built-up  Area,20-Jan,Badavala Nagar,2 BHK,DNncasa,1274,2.0,1.0,90.0,2.0,1274.0,7064.36420722135,637.0,Future,2020,Badavala Nagar,1,0,0,Mid-Range,Tier 2,1,1.0,0,4.51085950651685,7.150701457592526,Jan,11,Medium
Super built-up  Area,Ready To Move,Whitefield,2 BHK,Sparam ,1317,2.0,2.0,52.0,2.0,1317.0,3948.3675018982535,658.5,Ready,0,Whitefield,1,0,0,Mid-Range,Tier 2,1,1.0,0,3.970291913552122,7.183870715062453,Unknown,3,Small
Built-up  Area,Ready To Move,Lakshminarayana Pura,2 BHK,RothaVa,1195,2.0,1.0,75.0,2.0,1195.0,6276.150627615063,597.5,Ready,0,Lakshminarayana Pura,1,0,0,Mid-Range,Tier 2,0,1.0,0,4.330733340286331,7.086737934510577,Unknown,27,Medium
Super built-up  Area,18-Nov,Whitefield,4 BHK,Asarqz ,2528 - 3188,4.0,0.0,137.0,4.0,2858.0,4793.561931420574,714.5,Future,2018,Whitefield,1,0,0,Premium,Tier 2,1,1.0,0,4.927253685157205,7.958227192322312,Nov,9,Small
Super built-up  Area,Ready To Move,Kammasandra,2 BHK,Saineiv,940,2.0,2.0,35.0,2.0,940.0,3723.404255319149,470.0,Ready,0,Kammasandra,1,0,0,Budget,Tier 3,1,1.0,0,3.58351893845611,6.846943139585379,Unknown,1,Small
Built-up  Area,Ready To Move,Budigere,3 BHK,PrityTr,1820,3.0,2.0,95.5,3.0,1820.0,5247.252747252747,606.6666666666666,Ready,0,Budigere,1,0,0,Mid-Range,Tier 2,0,1.0,0,4.56954300834494,7.507141079727608,Unknown,49,Medium
Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,Independent,1450,3.0,3.0,53.6,3.0,1450.0,3696.551724137931,483.3333333333333,Ready,0,Kanakpura Road,0,0,0,Mid-Range,Tier 2,1,1.0,0,4.000033882750859,7.280008252884188,Unknown,5469,Large
Built-up  Area,Ready To Move,Whitefield,3 BHK,Sudama ,1615,3.0,0.0,96.9,3.0,1615.0,6000.0,538.3333333333334,Ready,0,Whitefield,1,0,0,Mid-Range,Tier 2,0,1.0,0,4.583946549536464,7.38770923908104,Unknown,2,Small
Built-up  Area,Ready To Move,Nagarbhavi,3 BHK,Independent,2200,2.0,3.0,99.0,3.0,2200.0,4500.0,733.3333333333334,Ready,0,Nagarbhavi,0,0,0,Mid-Range,Tier 1,0,0.6666666666666666,0,4.605170185988092,7.696667081526462,Unknown,5469,Large
Super built-up  Area,Ready To Move,Subramanyapura,2 BHK,Mayne A,985,2.0,1.0,62.5,2.0,985.0,6345.177664974619,492.5,Ready,0,Subramanyapura,1,0,0,Mid-Range,Tier 2,1,1.0,0,4.151039905898646,6.893656354602635,Unknown,14,Medium
Built-up  Area,Ready To Move,Electronics City Phase 1,2 BHK,Independent,1116,2.0,1.0,33.0,2.0,1116.0,2956.989247311828,558.0,Ready,0,Electronics City Phase 1,0,0,0,Budget,Tier 3,0,1.0,0,3.5263605246161616,7.018401799069201,Unknown,5469,Large
Super built-up  Area,Ready To Move,Attibele,2 BHK,Jae 2hu,656,2.0,1.0,25.0,2.0,656.0,3810.9756097560976,328.0,Ready,0,Attibele,1,0,0,Budget,Tier 3,1,1.0,0,3.258096538021482,6.48768401848461,Unknown,7,Small
Super built-up  Area,Ready To Move,Kaggadasapura,2 BHK,SLireap,1105,2.0,1.0,39.5,2.0,1105.0,3574.660633484163,552.5,Ready,0,Kaggadasapura,1,0,0,Budget,Tier 3,1,1.0,0,3.7013019741124933,7.00850518208228,Unknown,4,Small
Super built-up  Area,Ready To Move,Whitefield,2 BHK,S mesci,1220,2.0,1.0,55.0,2.0,1220.0,4508.196721311476,610.0,Ready,0,Whitefield,1,0,0,Mid-Range,Tier 2,1,1.0,0,4.02535169073515,7.107425474110705,Unknown,1,Small
Built-up  Area,Ready To Move,Hoodi,3 BHK,Macanr ,1400,3.0,2.0,74.0,3.0,1400.0,5285.714285714285,466.6666666666667,Ready,0,Hoodi,1,0,0,Mid-Range,Tier 2,0,1.0,0,4.31748811353631,7.244941546337007,Unknown,4,Small
Built-up  Area,Ready To Move,Bhuvaneswari Nagar,4 Bedroom,Independent,2400,3.0,0.0,185.0,4.0,2400.0,7708.333333333333,600.0,Ready,0,other,0,0,1,Premium,Tier 2,0,0.75,0,5.225746673713202,7.783640596221253,Unknown,5469,Large
Plot  Area,Ready To Move,Anandapura,3 Bedroom,Independent,850,3.0,0.0,63.0,3.0,850.0,7411.764705882353,283.3333333333333,Ready,0,Anandapura,0,1,1,Mid-Range,Tier 2,3,1.0,0,4.1588830833596715,6.7464121285733745,Unknown,5469,Large
Built-up  Area,Ready To Move,Uttarahalli,2 BHK,Apmes H,1000,2.0,1.0,35.0,2.0,1000.0,3500.0,500.0,Ready,0,Uttarahalli,1,0,0,Budget,Tier 2,0,1.0,0,3.58351893845611,6.90875477931522,Unknown,1,Small
Super built-up  Area,Ready To Move,Bannerghatta Road,3 BHK,Independent,1660,3.0,3.0,80.0,3.0,1660.0,4819.277108433735,553.3333333333334,Ready,0,Bannerghatta Road,0,0,0,Mid-Range,Tier 2,1,1.0,0,4.394449154672439,7.415175109613295,Unknown,5469,Large
Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,Aklia R,1330,2.0,1.0,57.0,3.0,1330.0,4285.714285714285,443.3333333333333,Ready,0,Uttarahalli,1,0,0,Mid-Range,Tier 2,1,0.6666666666666666,0,4.060443010546419,7.193685818395112,Unknown,26,Medium
Super built-up  Area,18-May,Old Madras Road,2 BHK,SheldGr,1165,2.0,1.0,52.0,2.0,1165.0,4463.519313304721,582.5,Future,2018,Old Madras Road,1,0,0,Mid-Range,Tier 2,1,1.0,0,3.970291913552122,7.061334366910438,May,11,Medium
Super built-up  Area,Ready To Move,Budigere,2 BHK,PrityTr,1153,2.0,2.0,56.0,2.0,1153.0,4856.895056374675,576.5,Ready,0,Budigere,1,0,0,Mid-Range,Tier 2,1,1.0,0,4.04305126783455,7.050989447068045,Unknown,49,Medium
Built-up  Area,Ready To Move,Bannerghatta Road,2 BHK,Puentpa,1270,2.0,2.0,45.0,2.0,1270.0,3543.3070866141734,635.0,Ready,0,Bannerghatta Road,1,0,0,Budget,Tier 2,0,1.0,0,3.828641396489095,7.147559271189454,Unknown,1,Small
Super built-up  Area,18-Aug,2nd Phase JP Nagar,2 BHK,Independent,1070,2.0,2.0,38.0,2.0,1070.0,3551.4018691588785,535.0,Future,2018,other,0,0,0,Budget,Tier 1,1,1.0,0,3.6635616461296463,6.976348070447749,Aug,5469,Large
Built-up  Area,Ready To Move,RWF West Colony,3 BHK,PancyRe,1427,2.0,0.0,85.0,3.0,1427.0,5956.552207428171,475.6666666666667,Ready,0,other,1,0,0,Mid-Range,Tier 2,0,0.6666666666666666,0,4.454347296253507,7.2640301428995295,Unknown,5,Small
Super built-up  Area,Ready To Move,Banashankari Stage III,3 BHK,SaideHi,1420,2.0,2.0,95.0,3.0,1420.0,6690.140845070423,473.3333333333333,Ready,0,Banashankari Stage III,1,0,0,Mid-Range,Tier 2,1,0.6666666666666666,0,4.564348191467836,7.259116128097101,Unknown,1,Small
Plot  Area,Ready To Move,Kothanur,4 Bedroom,Independent,1600,5.0,0.0,130.0,4.0,1600.0,8125.0,400.0,Ready,0,Kothanur,0,0,1,Premium,Tier 2,3,1.25,1,4.875197323201151,7.3783837129967145,Unknown,5469,Large
Super built-up  Area,Ready To Move,Langford Town,2 BHK,Independent,2031,2.0,2.0,200.0,2.0,2031.0,9847.365829640572,1015.5,Ready,0,other,0,0,1,Ultra-Luxury,Tier 2,1,1.0,0,5.303304908059076,7.616775808698373,Unknown,5469,Large
Super built-up  Area,19-Jul,Bellandur,2 BHK,Thesseg,1454,2.0,1.0,90.0,2.0,1454.0,6189.821182943604,727.0,Future,2019,Bellandur,1,0,0,Mid-Range,Tier 2,1,1.0,0,4.51085950651685,7.282761179605593,Jul,1,Small
Super built-up  Area,Ready To Move,Whitefield,2 BHK,Soe 2Sa,1116,2.0,3.0,48.76,2.0,1116.0,4369.1756272401435,558.0,Ready,0,Whitefield,1,0,0,Budget,Tier 2,1,1.0,0,3.907211448430924,7.018401799069201,Unknown,1,Small
Plot  Area,Ready To Move,Maruthi Sevanagar,4 Bedroom,Independent,2000,3.0,1.0,180.0,4.0,2000.0,9000.0,500.0,Ready,0,other,0,0,1,Premium,Tier 2,3,0.75,0,5.198497031265826,7.601402334583733,Unknown,5469,Large
Super built-up  Area,18-Jul,Sarjapur  Road,2 BHK,PualeSk,1346,2.0,1.0,74.03,2.0,1346.0,5500.0,673.0,Future,2018,Sarjapur  Road,1,0,0,Mid-Range,Tier 1,1,1.0,0,4.3178880335576375,7.205635176410364,Jul,23,Medium
Super built-up  Area,Ready To Move,Hessarghatta,2 BHK,StwarSi,1062,2.0,1.0,50.0,2.0,1062.0,4708.097928436911,531.0,Ready,0,other,1,0,0,Mid-Range,Tier 2,1,1.0,0,3.9318256327243257,6.968850378341948,Unknown,2,Small
Super built-up  Area,Ready To Move, Mysore Highway,1 BHK,Independent,700,1.0,1.0,25.5,1.0,700.0,3642.8571428571427,700.0,Ready,0,other,0,0,0,Budget,Tier 3,1,1.0,0,3.2771447329921766,6.55250788703459,Unknown,5469,Large
Super built-up  Area,19-Dec,JP Nagar,2 BHK,Shestut,1405,2.0,1.0,99.0,2.0,1405.0,7046.26334519573,702.5,Future,2019,JP Nagar,1,0,0,Mid-Range,Tier 2,1,1.0,0,4.605170185988092,7.2485040723706105,Dec,8,Small
Built-up  Area,Ready To Move,Doddathoguru,2 BHK,Independent,1100,2.0,2.0,50.0,2.0,1100.0,4545.454545454545,550.0,Ready,0,Doddathoguru,0,0,0,Mid-Range,Tier 3,0,1.0,0,3.9318256327243257,7.00397413672268,Unknown,5469,Large
Plot  Area,Ready To Move,Chikka Tirupathi,3 Bedroom,Theanmp,2153,4.0,3.0,120.0,3.0,2153.0,5573.61820715281,717.6666666666666,Ready,0,Chikka Tirupathi,1,0,0,Premium,Tier 3,3,1.3333333333333333,1,4.795790545596741,7.675081857716334,Unknown,13,Medium
Plot  Area,Ready To Move,Kammagondahalli,3 Bedroom,Independent,1200,3.0,2.0,120.0,3.0,1200.0,10000.0,400.0,Ready,0,other,0,0,1,Premium,Tier 2,3,1.0,0,4.795790545596741,7.0909098220799835,Unknown,5469,Large
Super built-up  Area,Ready To Move,Ulsoor,3 BHK,K borja,2135,3.0,2.0,170.0,3.0,2135.0,7962.529274004683,711.6666666666666,Ready,0,Ulsoor,1,0,1,Premium,Tier 1,1,1.0,0,5.14166355650266,7.666690200080086,Unknown,2,Small
Super built-up  Area,Ready To Move,Uttarahalli,2 BHK,Aklia R,1125,2.0,1.0,47.0,2.0,1125.0,4177.777777777777,562.5,Ready,0,Uttarahalli,1,0,0,Budget,Tier 2,1,1.0,0,3.871201010907891,7.026426808699636,Unknown,26,Medium
Super built-up  Area,Ready To Move,2nd Phase Judicial Layout,3 BHK,Independent,1350,2.0,2.0,47.25,3.0,1350.0,3500.0,450.0,Ready,0,2nd Phase Judicial Layout,0,0,0,Budget,Tier 3,1,0.6666666666666666,0,3.876395827784995,7.208600337960199,Unknown,5469,Large
Built-up  Area,Ready To Move,Pai Layout,2 BHK,Independent,1068,2.0,3.0,48.0,2.0,1068.0,4494.38202247191,534.0,Ready,0,Pai Layout,0,0,0,Budget,Tier 2,0,1.0,0,3.8918202981106265,6.974478911025045,Unknown,5469,Large
Super built-up  Area,Ready To Move,Doddathoguru,2 BHK,Prianhi,940,2.0,1.0,32.9,2.0,940.0,3500.0,470.0,Ready,0,Doddathoguru,1,0,0,Budget,Tier 3,1,1.0,0,3.5234150143864045,6.846943139585379,Unknown,2,Small
Super built-up  Area,18-May,Hosa Road,2 BHK,SStusan,1063,2.0,1.0,32.79,2.0,1063.0,3084.6660395108183,531.5,Future,2018,Hosa Road,1,0,0,Budget,Tier 2,1,1.0,0,3.5201649007261984,6.96979066990159,May,7,Small
Super built-up  Area,Ready To Move,Brookefield,2 BHK,Stlomg ,1382,2.0,2.0,84.5,2.0,1382.0,6114.3270622286545,691.0,Ready,0,Brookefield,1,0,0,Mid-Range,Tier 2,1,1.0,0,4.448516375942715,7.232010331664759,Unknown,4,Small
Super built-up  Area,Ready To Move,Harlur,2 BHK,Independent,936,2.0,1.0,45.0,2.0,936.0,4807.692307692308,468.0,Ready,0,Harlur,0,0,0,Budget,Tier 2,1,1.0,0,3.828641396489095,6.842683282238422,Unknown,5469,Large
Super built-up  Area,Ready To Move,KR Puram,3 BHK,RaiewLa,1400,2.0,3.0,60.0,3.0,1400.0,4285.714285714285,466.6666666666667,Ready,0,KR Puram,1,0,0,Mid-Range,Tier 2,1,0.6666666666666666,0,4.110873864173311,7.244941546337007,Unknown,1,Small
Super built-up  Area,20-Aug,Sarjapur  Road,1 BHK,Ahciace,475,1.0,1.0,26.0,1.0,475.0,5473.684210526316,475.0,Future,2020,Sarjapur  Road,1,0,0,Budget,Tier 1,1,1.0,0,3.295836866004329,6.16541785423142,Aug,3,Small
Super built-up  Area,Ready To Move,LIC Colony,2 BHK,Independent,1200,2.0,1.0,115.0,2.0,1200.0,9583.333333333334,600.0,Ready,0,other,0,0,1,Premium,Tier 2,1,1.0,0,4.7535901911063645,7.0909098220799835,Unknown,5469,Large
Super built-up  Area,Ready To Move,Glass Factory Layout,3 BHK,VMlet C,1450,3.0,3.0,65.0,3.0,1450.0,4482.758620689655,483.3333333333333,Ready,0,other,1,0,0,Mid-Range,Tier 3,1,1.0,0,4.189654742026425,7.280008252884188,Unknown,3,Small
Super built-up  Area,Ready To Move,Kudlu,2 BHK,GKityel,1162,2.0,1.0,52.0,2.0,1162.0,4475.043029259897,581.0,Ready,0,Kudlu,1,0,0,Mid-Range,Tier 3,1,1.0,0,3.970291913552122,7.0587581525186645,Unknown,4,Small
Super built-up  Area,18-Dec,Hosa Road,2 BHK,Mahesr ,1161,2.0,1.0,48.75,2.0,1161.0,4198.966408268734,580.5,Future,2018,Hosa Road,1,0,0,Budget,Tier 2,1,1.0,0,3.907010463604602,7.057897937411856,Dec,10,Small
Super built-up  Area,Ready To Move,Green Glen Layout,3 BHK,SoosePr,1623.29,2.0,2.0,105.0,3.0,1623.29,6468.345150897252,541.0966666666667,Ready,0,Green Glen Layout,1,0,0,Premium,Tier 2,1,0.6666666666666666,0,4.663439094112067,7.392826076208215,Unknown,5,Small
Super built-up  Area,Ready To Move,Brookefield,2 BHK,Keorai ,1260,2.0,1.0,70.0,2.0,1260.0,5555.555555555556,630.0,Ready,0,Brookefield,1,0,0,Mid-Range,Tier 2,1,1.0,0,4.2626798770413155,7.13966033596492,Unknown,1,Small
Plot  Area,Ready To Move,Billekahalli,4 Bedroom,Raony C,1672,3.0,2.0,190.0,4.0,1672.0,11363.636363636364,418.0,Ready,0,Billekahalli,1,0,1,Premium,Tier 2,3,0.75,0,5.25227342804663,7.422373700986824,Unknown,3,Small
Plot  Area,Ready To Move,Seegehalli,3 Bedroom,Akone R,3000,4.0,2.0,240.0,3.0,3000.0,8000.0,1000.0,Ready,0,Seegehalli,1,0,1,Ultra-Luxury,Tier 2,3,1.3333333333333333,1,5.484796933490655,8.006700845440367,Unknown,1,Small
Super built-up  Area,Ready To Move,Murugeshpalya,3 BHK,Vauna F,1500,2.0,0.0,70.0,3.0,1500.0,4666.666666666667,500.0,Ready,0,Murugeshpalya,1,0,0,Mid-Range,Tier 2,1,0.6666666666666666,0,4.2626798770413155,7.313886831633462,Unknown,2,Small
Super built-up  Area,20-Jun,Budigere,1 BHK,Brstaue,650 - 760,1.0,0.0,34.545,1.0,705.0,4900.0,705.0,Future,2020,Budigere,1,0,0,Budget,Tier 2,1,1.0,0,3.5707994993814465,6.559615237493242,Jun,4,Small
Plot  Area,Ready To Move,Gaurava Nagar,5 Bedroom,Independent,1650,6.0,0.0,200.0,5.0,1650.0,12121.212121212122,330.0,Ready,0,other,0,0,1,Ultra-Luxury,Tier 2,3,1.2,1,5.303304908059076,7.409136443920128,Unknown,5469,Large
Super built-up  Area,Ready To Move,Dollars Colony,3 BHK,Saent G,2000,3.0,3.0,200.0,3.0,2000.0,10000.0,666.6666666666666,Ready,0,other,1,0,1,Ultra-Luxury,Tier 1,1,1.0,0,5.303304908059076,7.601402334583733,Unknown,1,Small
Plot  Area,Ready To Move,Thyagaraja Nagar,1 Bedroom,Independent,1675,1.0,0.0,241.0,1.0,1675.0,14388.059701492537,1675.0,Ready,0,other,0,0,1,Ultra-Luxury,Tier 1,3,1.0,0,5.488937726156687,7.424165281042028,Unknown,5469,Large
Plot  Area,Ready To Move,Electronic City,3 Bedroom,EmrchAn,1200,3.0,2.0,150.0,3.0,1200.0,12500.0,400.0,Ready,0,Electronic City,1,0,1,Premium,Tier 3,3,1.0,0,5.017279836814924,7.0909098220799835,Unknown,1,Small
Super built-up  Area,Ready To Move,Nagarbhavi,2 BHK,Independent,1100,2.0,2.0,46.2,2.0,1100.0,4200.0,550.0,Ready,0,Nagarbhavi,0,0,0,Budget,Tier 1,1,1.0,0,3.8543938925915096,7.00397413672268,Unknown,5469,Large
Super built-up  Area,Ready To Move,Whitefield,3 BHK,Salesni,1400,2.0,3.0,56.0,3.0,1400.0,4000.0,466.6666666666667,Ready,0,Whitefield,1,0,0,Mid-Range,Tier 2,1,0.6666666666666666,0,4.04305126783455,7.244941546337007,Unknown,1,Small
Super built-up  Area,Ready To Move,Ramagondanahalli,3 BHK,DNeremo,2257,3.0,2.0,155.0,3.0,2257.0,6867.523260965884,752.3333333333334,Ready,0,Ramagondanahalli,1,0,0,Premium,Tier 2,1,1.0,0,5.049856007249537,7.722234744709607,Unknown,12,Medium
Super built-up  Area,Ready To Move,Budigere,2 BHK,PrityTr,1153,2.0,2.0,56.5,2.0,1153.0,4900.260190806592,576.5,Ready,0,Budigere,1,0,0,Mid-Range,Tier 2,1,1.0,0,4.051784947803305,7.050989447068045,Unknown,49,Medium
Super built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,Ceiti I,1197,2.0,1.0,56.86,2.0,1197.0,4750.208855472013,598.5,Ready,0,Sarjapur  Road,1,0,0,Mid-Range,Tier 1,1,1.0,0,4.058026299547989,7.088408778675395,Unknown,6,Small
Super built-up  Area,Ready To Move,Siddapura,2 BHK,Vidgema,1150,2.0,2.0,90.0,2.0,1150.0,7826.086956521739,575.0,Ready,0,other,1,0,1,Mid-Range,Tier 2,1,1.0,0,4.51085950651685,7.048386408721883,Unknown,2,Small
Super built-up  Area,20-Dec,Akshayanagara East,1 BHK,Independent,595,1.0,1.0,40.0,1.0,595.0,6722.689075630252,595.0,Future,2020,other,0,0,0,Budget,Tier 2,1,1.0,0,3.713572066704308,6.39024066706535,Dec,5469,Large
Super built-up  Area,21-Jul,Hoodi,3 BHK,GoAirej,1837,3.0,1.0,110.0,3.0,1837.0,5988.023952095808,612.3333333333334,Future,2021,Hoodi,1,0,0,Premium,Tier 2,1,1.0,0,4.709530201312334,7.516433302915632,Jul,26,Medium
Plot  Area,Ready To Move,Kumbalgodu,4 Bedroom,Independent,3750,4.0,0.0,190.0,4.0,3750.0,5066.666666666667,937.5,Ready,0,other,0,0,0,Premium,Tier 2,3,1.0,0,5.25227342804663,8.229777750081887,Unknown,5469,Large
